NOG04000	4186410	3335351
NOG04001	3335946	4187521
NOG04002	3334667	4187862
NOG04003	3334698	4186854
NOG04004	3334697	4186372
NOG04005	3335926	4186578
NOG04006	4186917	3335696	3334537
NOG04007	4188181	3335027
NOG04008	4186262	3334595
NOG04009	4187613	3334506
NOG04010	3335447	4188489
NOG04011	3334450	4186727
NOG04012	4186457	3335607
NOG04013	3335753	4188024
NOG04014	3335389	4187274
NOG04015	3335430	4188569
NOG04016	3334630	4186299
NOG04017	3335221	4187903
NOG04018	3335771	4187420
NOG04019	3335621	4187775
NOG04020	4186656	3335921
NOG04021	4186462	3335794
NOG04022	3335703	4186721
NOG04023	3335902	4186556
NOG04024	4188196	3335207
NOG04025	3335388	4187268
NOG04026	4187793	3334659
NOG04027	4187460	3334721
NOG04028	4186830	3335289
NOG04029	3335139	4187673
NOG04030	3334607	4186551
NOG04031	4186627	3334478
NOG04032	4187349	3335713
NOG04033	3335274	4187491
NOG04034	3335506	4187180
NOG04035	4187441	3335760
NOG04036	3335017	4187817
NOG04037	3334773	4187509
NOG04038	4187607	3334806
NOG04039	3334968	4186532
NOG04040	3335473	4188457
NOG04041	3335600	4186598
NOG04042	4187522	3335108
NOG04043	4187073	3335092
NOG04044	4188058	3336036
NOG04045	4186870	3335477
NOG04046	4187464	3335773
NOG04047	3335945	4186604
NOG04048	4188312	3334575
NOG04049	3334648	4187870
NOG04050	3336122	4186510
NOG04051	3335397	4186576
NOG04052	3334713	4188202
NOG04053	4187316	3336012
NOG04054	3335434	4187034
NOG04055	3335421	4186252
NOG04056	3335597	4186470
NOG04057	4188267	3334769
NOG04058	4187998	3336109
NOG04059	4186338	3335931
NOG04060	4187408	3334524
NOG04061	4186631	3334637
NOG04062	4186440	3335778
NOG04063	4186411	3335231
NOG04064	3335929	4186596
NOG04065	4186535	3336102
NOG04066	4188235	3335297
NOG04067	4187690	3335140
NOG04068	3335357	4186746
NOG04069	4188199	3334605
NOG04070	3336083	4186594
NOG04071	4186413	3334439
NOG04072	4187057	3335708
NOG04073	4186610	3335690
NOG04074	3335079	4188037
NOG04075	4188317	3335210
NOG04076	3335044	4187536
NOG04077	3335791	4186521
NOG04078	3335469	4187161
NOG04079	3335861	4186910
NOG04080	4186471	3336019
NOG04081	3334503	4187365
NOG04082	4187151	3335689
NOG04083	3334844	4187790
NOG04084	4186713	3335801
NOG04085	3335808	4187168
NOG04086	4187361	3335377
NOG04087	4187554	3335074
NOG04088	3334632	4187556
NOG04089	4187234	3336104
NOG04090	4187137	3335035
NOG04091	3335668	4186939
NOG04092	3334563	4186431
NOG04093	3336075	4186526
NOG04094	4186832	3334800
NOG04095	4187583	3334629
NOG04096	3336112	4188347
NOG04097	4186254	3334639
NOG04098	4188558	3335583
NOG04099	3334760	4187232
NOG04100	4187798	3335450
NOG04101	3334907	4187600
NOG04102	4187206	3335775
NOG04103	4188382	3335109
NOG04104	3335854	4187512
NOG04105	3334774	4188505
