NOG04000	3025117	3470990
NOG04001	3024486	3470423
NOG04002	3470076	3024438
NOG04003	3469553	3024251	3024250
NOG04004	3024816	3470108
NOG04005	3024500	3469740
NOG04006	3470362	3024160
NOG04007	3469511	3024782
NOG04008	3024673	3470342
NOG04009	3024916	3469790
NOG04010	3469663	3024893
NOG04011	3470128	3025076
NOG04012	3024208	3470234
NOG04013	3470360	3024858
NOG04014	3469607	3025149
NOG04015	3024845	3470687
NOG04016	3469581	3025230
NOG04017	3470471	3025519
NOG04018	3470680	3024878
NOG04019	3470988	3024728
NOG04020	3024125	3471016
NOG04021	3470228	3025110
NOG04022	3470134	3024278
NOG04023	3025107	3470762
NOG04024	3024262	3471055
NOG04025	3024718	3470031
NOG04026	3470652	3024922
NOG04027	3024875	3470677
NOG04028	3470737	3024224	3470740	3470739	3470738	3470723
NOG04029	3470212	3025531
NOG04030	3470772	3025272
NOG04031	3469958	3025448
NOG04032	3470448	3025656
NOG04033	3469639	3025458
NOG04034	3025236	3469575
NOG04035	3470417	3024392
NOG04036	3024474	3470699
NOG04037	3471034	3025397
NOG04038	3469787	3025659
NOG04039	3470305	3024505
NOG04040	3470197	3025250
NOG04041	3470199	3025010
NOG04042	3470311	3024511
NOG04043	3024672	3470343
NOG04044	3025503	3471065
NOG04045	3024844	3470331
NOG04046	3024895	3469665
NOG04047	3024248	3469551
NOG04048	3469861	3024301
NOG04049	3024391	3470418
NOG04050	3470673	3024733
NOG04051	3024600	3469885
NOG04052	3024324	3470749
NOG04053	3024377	3469907
NOG04054	3470562	3024654
NOG04055	3024616	3470619
NOG04056	3024200	3469591
NOG04057	3024745	3470267
NOG04058	3024929	3470610
NOG04059	3470022	3025159
NOG04060	3470257	3024880
NOG04061	3024460	3469772
NOG04062	3471003	3024252
NOG04063	3024345	3469991
NOG04064	3469788	3024871
NOG04065	3024608	3469490
NOG04066	3024826	3469563
NOG04067	3470932	3024732
NOG04068	3024187	3470995
NOG04069	3025373	3470805
NOG04070	3025265	3470330
NOG04071	3469808	3025140
NOG04072	3025646	3470501
NOG04073	3025591	3471024
NOG04074	3469510	3025209
NOG04075	3024468	3470539
NOG04076	3024601	3469884
