NOG04000	1804189	1854383
NOG04001	1808879	1850941
NOG04002	1842591	1806548
NOG04003	1811683	1861410
NOG04004	1849065	1805895
NOG04005	1813661	1854622
NOG04006	1851207	1811029
NOG04007	1806780	1848031
NOG04008	1856220	1816858	1853074
NOG04009	1842451	1812268
NOG04010	1848681	1809785
NOG04011	1804757	1848069
NOG04012	1803791	1854752
NOG04013	1861344	1811544
NOG04014	1805152	1861699
NOG04015	1810447	1859006
NOG04016	1860621	1804892
NOG04017	1809798	1858974
NOG04018	1815758	1853117
NOG04019	1862868	1819086
NOG04020	1854167	1860078	1813266	1857607	1862384	1861229	1860587	1857640
NOG04021	1812726	1857125
NOG04022	1844617	1805971
NOG04023	1815500	1851967
NOG04024	1844331	1807813
NOG04025	1849533	1816360
NOG04026	1850725	1805978
NOG04027	1804510	1848012
NOG04028	1815738	1849194
NOG04029	1860651	1817003	1863404
NOG04030	1843606	1813789
NOG04031	1806783	1862116
NOG04032	1857181	1814798
NOG04033	1821062	1851518
NOG04034	1851168	1808691
NOG04035	1817597	1858661
NOG04036	1847705	1811920
NOG04037	1807212	1862877
NOG04038	1812231	1858278
NOG04039	1803184	1849655
NOG04040	1806568	1858299
NOG04041	1814468	1853541	1862121
NOG04042	1845825	1815042
NOG04043	1819912	1862156
NOG04044	1818138	1861837
NOG04045	1854105	1816558
NOG04046	1842357	1817778
NOG04047	1806096	1862261
NOG04048	1810967	1851574
NOG04049	1810768	1856973
NOG04050	1847158	1809974
NOG04051	1846371	1812557
NOG04052	1848656	1812532
NOG04053	1855182	1803511
NOG04054	1863136	1855570	1816707
NOG04055	1851448	1806010
NOG04056	1843402	1810204
NOG04057	1821505	1861048
NOG04058	1818337	1859408
NOG04059	1816934	1845793
NOG04060	1818700	1846253
NOG04061	1849977	1819099
NOG04062	1810125	1858477
NOG04063	1848514	1810221
NOG04064	1805980	1852400
NOG04065	1850744	1805226
NOG04066	1849804	1808724
NOG04067	1842787	1806859
NOG04068	1861836	1818601
NOG04069	1845423	1804981
NOG04070	1814058	1850489
NOG04071	1818685	1859871
NOG04072	1850996	1811880
NOG04073	1817948	1843484
NOG04074	1816628	1845553
NOG04075	1848359	1803155
NOG04076	1851953	1803985
NOG04077	1803539	1855123
NOG04078	1812280	1843095
NOG04079	1804779	1857795
NOG04080	1814017	1847094
NOG04081	1853392	1820380
NOG04082	1842147	1807226
NOG04083	1811329	1851498
NOG04084	1810624	1842630
NOG04085	1815272	1858782
NOG04086	1802938	1856887
NOG04087	1807465	1847897
NOG04088	1852628	1805324
NOG04089	1803667	1854902
NOG04090	1857426	1814355
NOG04091	1804898	1850037
NOG04092	1809626	1850334
NOG04093	1806476	1848957
NOG04094	1851040	1816776
NOG04095	1805820	1852022
NOG04096	1812136	1849572
NOG04097	1812034	1860070
NOG04098	1843016	1808316
NOG04099	1814528	1847860
NOG04100	1814790	1846518
NOG04101	1851816	1808404
NOG04102	1844175	1804658
NOG04103	1861930	1820361
NOG04104	1820850	1855028
NOG04105	1844941	1807414
NOG04106	1861932	1806330
NOG04107	1811428	1861237
NOG04108	1807276	1851063
NOG04109	1819451	1863518	1862199	1863237
NOG04110	1860087	1805138
NOG04111	1851483	1808416
NOG04112	1815739	1856264
NOG04113	1803416	1853097
NOG04114	1808806	1862716
NOG04115	1852727	1809956
NOG04116	1861703	1815357
NOG04117	1850834	1818596
NOG04118	1853429	1815940
NOG04119	1816416	1854178
NOG04120	1814297	1849822
NOG04121	1847435	1808949
NOG04122	1808487	1861776
NOG04123	1850282	1816244
NOG04124	1818391	1856512
NOG04125	1845258	1808803
NOG04126	1820231	1857187
NOG04127	1842355	1814760
NOG04128	1858198	1812895
NOG04129	1815234	1851076
NOG04130	1849849	1811012
NOG04131	1818873	1855803
NOG04132	1806444	1854354
NOG04133	1809386	1862819
NOG04134	1809970	1861811
NOG04135	1848822	1806671
NOG04136	1861759	1821072
NOG04137	1853423	1819659
NOG04138	1845051	1805735
NOG04139	1852048	1808522
NOG04140	1816479	1858093
NOG04141	1847884	1819842
NOG04142	1814131	1842929
NOG04143	1820483	1844895
NOG04144	1853935	1816815
NOG04145	1861138	1815838
NOG04146	1810382	1847547
NOG04147	1856610	1808204
NOG04148	1850508	1808985
NOG04149	1817882	1849880
NOG04150	1863710	1803614	1855003
NOG04151	1817028	1858555
NOG04152	1849735	1806416
NOG04153	1863816	1846215	1804029
NOG04154	1814758	1860721
NOG04155	1848641	1807274
NOG04156	1854711	1803832
NOG04157	1844944	1808613
NOG04158	1843822	1809153
NOG04159	1847811	1813587
NOG04160	1846539	1804261
NOG04161	1818146	1842508
NOG04162	1805977	1860828
NOG04163	1844002	1814327
NOG04164	1805885	1843156
NOG04165	1804793	1844411
NOG04166	1819751	1849562
NOG04167	1843892	1809048
NOG04168	1812647	1863444	1858401
NOG04169	1860468	1815430	1864408
NOG04170	1851373	1809529	1863571
NOG04171	1810405	1843371
NOG04172	1850055	1819004
NOG04173	1861700	1816057
NOG04174	1809978	1845654
NOG04175	1858031	1805455
NOG04176	1814684	1859768
NOG04177	1808743	1850915
NOG04178	1853178	1806856
NOG04179	1807846	1850296
NOG04180	1853411	1804630
NOG04181	1848134	1808664
NOG04182	1853836	1807679
NOG04183	1846385	1812763
NOG04184	1806352	1856542
