NOG04000	2097812	2127449
NOG04001	2100942	2121929
NOG04002	2129099	2112283
NOG04003	2124412	2109316
NOG04004	2138416	2111491
NOG04005	2100310	2118969
NOG04006	2123919	2097171
NOG04007	2093964	2124886
NOG04008	2098941	2124198
NOG04009	2097797	2132551
NOG04010	2135805	2107564
NOG04011	2105845	2126884
NOG04012	2137025	2106234	2127057
NOG04013	2122457	2104143
NOG04014	2114133	2130407
NOG04015	2131935	2107159
NOG04016	2118610	2110655
NOG04017	2100056	2128333
NOG04018	2125640	2108459
NOG04019	2131276	2095170	2111456
NOG04020	2101212	2116353
NOG04021	2096299	2122927
NOG04022	2119751	2106982
NOG04023	2117505	2110155
NOG04024	2134231	2110767
NOG04025	2121397	2097373
NOG04026	2114327	2134402
NOG04027	2126803	2104682
NOG04028	2110450	2122521
NOG04029	2122455	2109576
NOG04030	2129086	2106330
NOG04031	2123243	2107716
NOG04032	2119358	2096014
NOG04033	2123319	2094718
NOG04034	2100408	2117104
NOG04035	2106826	2133004
NOG04036	2094421	2123270
NOG04037	2128723	2102699
NOG04038	2097299	2129646
NOG04039	2117179	2111756
NOG04040	2111404	2131128
NOG04041	2111788	2123189
NOG04042	2101188	2118127
NOG04043	2116435	2111504
NOG04044	2121652	2099071
NOG04045	2123048	2099873
NOG04046	2119011	2093699
NOG04047	2128494	2101300
NOG04048	2095859	2116587
NOG04049	2121819	2098810
NOG04050	2104067	2117703
NOG04051	2127493	2103648
NOG04052	2094039	2119876
NOG04053	2112261	2123500
NOG04054	2093955	2127889
NOG04055	2127939	2103765
NOG04056	2099770	2138515
NOG04057	2099012	2122620
NOG04058	2093654	2116414
NOG04059	2096393	2129199
NOG04060	2094064	2131038
NOG04061	2114418	2128500
NOG04062	2109817	2128944
NOG04063	2093434	2119159
NOG04064	2116598	2113118
NOG04065	2100981	2118764
NOG04066	2117891	2097354
NOG04067	2128810	2104850
NOG04068	2118210	2096564
NOG04069	2094106	2124084
NOG04070	2103179	2127377
NOG04071	2098908	2121987
NOG04072	2118358	2103785
NOG04073	2132517	2103420
NOG04074	2106447	2124067
NOG04075	2103685	2125338
NOG04076	2106303	2126148
NOG04077	2108967	2125409
NOG04078	2100916	2117298
NOG04079	2104372	2136955
NOG04080	2111973	2110392	2128762
NOG04081	2106396	2118013
NOG04082	2094427	2130607
NOG04083	2098271	2118156
NOG04084	2113665	2134839	2108929
NOG04085	2132416	2103650
NOG04086	2095836	2116563
NOG04087	2102515	2138067	2136394
NOG04088	2126017	2105727
