NOG04000	1199226	1251713
NOG04001	1201276	1257342
NOG04002	1193375	1257631
NOG04003	1256207	1197443
NOG04004	1259372	1198517
NOG04005	1256295	1191699
NOG04006	1194037	1260730
NOG04007	1192497	1251632
NOG04008	1260225	1255117	1259354	1260216	1199823
NOG04009	1192482	1261181
NOG04010	1256695	1197872
NOG04011	1194663	1264955
NOG04012	1194927	1261965
NOG04013	1258012	1193184
NOG04014	1198449	1255182
NOG04015	1194987	1254555
NOG04016	1264550	1196242
NOG04017	1195667	1254823
NOG04018	1259146	1194506
NOG04019	1194619	1259409
NOG04020	1263373	1192581
NOG04021	1264904	1197025
NOG04022	1200752	1255587
NOG04023	1254953	1195219
NOG04024	1193906	1201982	1259182	1260797
NOG04025	1201717	1252167	1190052
NOG04026	1259419	1194907
NOG04027	1253026	1195019
NOG04028	1198006	1260870
NOG04029	1191221	1252517
NOG04030	1264509	1197746	1197747
NOG04031	1198720	1262544
NOG04032	1261928	1190368
NOG04033	1254217	1196064
NOG04034	1260795	1201037
NOG04035	1263011	1189871
NOG04036	1193633	1255093
NOG04037	1255103	1189822
NOG04038	1192981	1255328
NOG04039	1198734	1256095
NOG04040	1251941	1190532
NOG04041	1190006	1258062
NOG04042	1264485	1191095
NOG04043	1200928	1263055
NOG04044	1256783	1196996
NOG04045	1264643	1190448
NOG04046	1200149	1252034
NOG04047	1194198	1254619
NOG04048	1193260	1259082
NOG04049	1262337	1190180
NOG04050	1200628	1259077
NOG04051	1265288	1198251
NOG04052	1260030	1200652
NOG04053	1255429	1202358
NOG04054	1258520	1192916
NOG04055	1197735	1263773
NOG04056	1192458	1261970
NOG04057	1191738	1264414
NOG04058	1251940	1196629
NOG04059	1194635	1262318
NOG04060	1194472	1259999	1259998
NOG04061	1258049	1192256
NOG04062	1198479	1264477	1201437
NOG04063	1196055	1254185
NOG04064	1263491	1192871
NOG04065	1265522	1191783
NOG04066	1196100	1259699
NOG04067	1194725	1263162
NOG04068	1254392	1190946
NOG04069	1189990	1262253
NOG04070	1192454	1263524
NOG04071	1194516	1253473
NOG04072	1190436	1262378
NOG04073	1257580	1191168
NOG04074	1192294	1251937
NOG04075	1261394	1191144
NOG04076	1264573	1194638
NOG04077	1264924	1193732
NOG04078	1191269	1265364
NOG04079	1253358	1194842
NOG04080	1261653	1191649
NOG04081	1199973	1262131
NOG04082	1264669	1193098
NOG04083	1190408	1258958
NOG04084	1260020	1191356
NOG04085	1256715	1197874
NOG04086	1192905	1252072
NOG04087	1254282	1200554
NOG04088	1190370	1263372
NOG04089	1197695	1256332
NOG04090	1191246	1262837
NOG04091	1197399	1256192	1256193	1197397	1197398	1197400
NOG04092	1193007	1252718
NOG04093	1194066	1254402
NOG04094	1254813	1194944
NOG04095	1262279	1190037
NOG04096	1259863	1194402
NOG04097	1198227	1255359
NOG04098	1258378	1193805
NOG04099	1260105	1198697
NOG04100	1262825	1190036
NOG04101	1258252	1199181
NOG04102	1257995	1191770
NOG04103	1255821	1192687
NOG04104	1260666	1194210
NOG04105	1261766	1195312
NOG04106	1196019	1262013
NOG04107	1263605	1194195
NOG04108	1252061	1190679
NOG04109	1259004	1195224
NOG04110	1258543	1193701
NOG04111	1200124	1259700
NOG04112	1198467	1255952
NOG04113	1200997	1255704
NOG04114	1253084	1195650
NOG04115	1190161	1258127
NOG04116	1197991	1264973
NOG04117	1264567	1192331
NOG04118	1262565	1190890	1190887
NOG04119	1196103	1265296
NOG04120	1264497	1197774
NOG04121	1191696	1256378
NOG04122	1197296	1262663
NOG04123	1264039	1197380
NOG04124	1251669	1200155
NOG04125	1255853	1192719	1192718
NOG04126	1195214	1252920
NOG04127	1192432	1255564
NOG04128	1262465	1200256
NOG04129	1196315	1259628
NOG04130	1252024	1199617
NOG04131	1265518	1196076
NOG04132	1198176	1255356
NOG04133	1190597	1264717
NOG04134	1192895	1263839
NOG04135	1193176	1260793
NOG04136	1264196	1200853
NOG04137	1255317	1198363
NOG04138	1256124	1196109
NOG04139	1259502	1193521
NOG04140	1259376	1196232
NOG04141	1263741	1195701
NOG04142	1197603	1255961
NOG04143	1190440	1263755
NOG04144	1259697	1190114
NOG04145	1201416	1261311	1201391
NOG04146	1190799	1254705
NOG04147	1192413	1255907
NOG04148	1196579	1251682
NOG04149	1254332	1200266
NOG04150	1193236	1258669
NOG04151	1193900	1258369
NOG04152	1192801	1257637
NOG04153	1195127	1254508
NOG04154	1255594	1195526
NOG04155	1199957	1260043
NOG04156	1193597	1260631
NOG04157	1261152	1199093
NOG04158	1254000	1195116
NOG04159	1199822	1261146
NOG04160	1265152	1196918
NOG04161	1262856	1198381
NOG04162	1252295	1190716
NOG04163	1200404	1255836
NOG04164	1264001	1196404
NOG04165	1190961	1265514
NOG04166	1190813	1255811
NOG04167	1197593	1264847
NOG04168	1260246	1192139
NOG04169	1262902	1200730
NOG04170	1264295	1191560	1191559
NOG04171	1189982	1259230
NOG04172	1253056	1197873
NOG04173	1251952	1191659
NOG04174	1199308	1199309	1252680
NOG04175	1199575	1255410
NOG04176	1262646	1254923	1198454
NOG04177	1195144	1260651
NOG04178	1192934	1258575
NOG04179	1253407	1190084
NOG04180	1253626	1189963
NOG04181	1193588	1258850
NOG04182	1253803	1190141
NOG04183	1196882	1256937
NOG04184	1254770	1191721
NOG04185	1255528	1198068
NOG04186	1200239	1260039
NOG04187	1254317	1200804
NOG04188	1258572	1193893
NOG04189	1263004	1197783
NOG04190	1195567	1260311
NOG04191	1261481	1198743
NOG04192	1190733	1260802
NOG04193	1193208	1257937
NOG04194	1254398	1201029
NOG04195	1197133	1260621
NOG04196	1199946	1260575
NOG04197	1191136	1252262
NOG04198	1264590	1192368
NOG04199	1258716	1193093
NOG04200	1195106	1264447
NOG04201	1198393	1256459
NOG04202	1264019	1193936
NOG04203	1261660	1200279
NOG04204	1190427	1262561
NOG04205	1199896	1264608
NOG04206	1251797	1191943	1264309
NOG04207	1201202	1255699
NOG04208	1257996	1191537
NOG04209	1189856	1264600
NOG04210	1196849	1256140
NOG04211	1253972	1192002
NOG04212	1265497	1193963
NOG04213	1197436	1256932
NOG04214	1258457	1197938
NOG04215	1192084	1259482
NOG04216	1258029	1191333
NOG04217	1253683	1198388
NOG04218	1253532	1193174
NOG04219	1253477	1192436
NOG04220	1200600	1253162
NOG04221	1255211	1199103
NOG04222	1190632	1253891
NOG04223	1199345	1263540
NOG04224	1254061	1200432
NOG04225	1200136	1260021
NOG04226	1253886	1200812
NOG04227	1191298	1259576
NOG04228	1193698	1258658
NOG04229	1198838	1263783
NOG04230	1258163	1190806
NOG04231	1197052	1264430
NOG04232	1262573	1196239
NOG04233	1257938	1193370
NOG04234	1190925	1258591	1190924
NOG04235	1263715	1190756
NOG04236	1251672	1192122
NOG04237	1254346	1201199
NOG04238	1254589	1195244
NOG04239	1264764	1192651
NOG04240	1190158	1257276
NOG04241	1197641	1255275
NOG04242	1258507	1200636
NOG04243	1260790	1195124
NOG04244	1265130	1201068	1253341
NOG04245	1190774	1252031
NOG04246	1257003	1197549
NOG04247	1196630	1260410
NOG04248	1256184	1197621
NOG04249	1252689	1196667
NOG04250	1193631	1263536
NOG04251	1194656	1254093
NOG04252	1256431	1194385
NOG04253	1198563	1261382
NOG04254	1198877	1264521
NOG04255	1264612	1190529
NOG04256	1262246	1189916
NOG04257	1200764	1260901
NOG04258	1195080	1254170
NOG04259	1260458	1196158
NOG04260	1191249	1258210
NOG04261	1252695	1196769
NOG04262	1259276	1191240
NOG04263	1253971	1193947
NOG04264	1191989	1257393
NOG04265	1200131	1264912
NOG04266	1190426	1264769
NOG04267	1257045	1198791
NOG04268	1190560	1264470
NOG04269	1262038	1191101
NOG04270	1197452	1259386
NOG04271	1199455	1261225
NOG04272	1253636	1201907
NOG04273	1195460	1259348
NOG04274	1193155	1255894
NOG04275	1258301	1192140
NOG04276	1192191	1257408
NOG04277	1252898	1194765
NOG04278	1262527	1189818
NOG04279	1198441	1256445
NOG04280	1197203	1257016
NOG04281	1196581	1252889
NOG04282	1199760	1263918
NOG04283	1189899	1256009
NOG04284	1196659	1260578
NOG04285	1190741	1257940
NOG04286	1196484	1260252
NOG04287	1263888	1193770
NOG04288	1252753	1200749
NOG04289	1197555	1195103	1198111	1261738	1258279	1252802	1202455	1197556	1202534	1190602	1257696
NOG04290	1194381	1254516
NOG04291	1254928	1196643
NOG04292	1264679	1190546
NOG04293	1255845	1191937
NOG04294	1253353	1190499
NOG04295	1190477	1264645
NOG04296	1259377	1195470
NOG04297	1191674	1259310
NOG04298	1256521	1197826
NOG04299	1263396	1193662
NOG04300	1192254	1257417
NOG04301	1255361	1197043
NOG04302	1254040	1201200
NOG04303	1191733	1261591
NOG04304	1196958	1262830
NOG04305	1265330	1200436	1200440
NOG04306	1190562	1251648
NOG04307	1253664	1190157
NOG04308	1262978	1192977
NOG04309	1260887	1197353
NOG04310	1193199	1256583
NOG04311	1200704	1263639
NOG04312	1195020	1254925
NOG04313	1263904	1190658
NOG04314	1263387	1193495
NOG04315	1252097	1193300
NOG04316	1192060	1261436
NOG04317	1264811	1198990
NOG04318	1264737	1197078
NOG04319	1193674	1258197
NOG04320	1194187	1264877
NOG04321	1197403	1264785
NOG04322	1200922	1254574
NOG04323	1264960	1196784
NOG04324	1195936	1251788
NOG04325	1191806	1262471
NOG04326	1200920	1254575
NOG04327	1251736	1192736
NOG04328	1256954	1196976
NOG04329	1200939	1259731
NOG04330	1256394	1199170
NOG04331	1191361	1264234
NOG04332	1193472	1263476
NOG04333	1257123	1197435
NOG04334	1259980	1194574
NOG04335	1194791	1265223
NOG04336	1190872	1258219
NOG04337	1190915	1258303
NOG04338	1193429	1257399
NOG04339	1196203	1264946
NOG04340	1253543	1193167	1193166	1253544
NOG04341	1258055	1190947
NOG04342	1251777	1194015
NOG04343	1258415	1191822
NOG04344	1257914	1190998
NOG04345	1191309	1258413
NOG04346	1190190	1251852
NOG04347	1197349	1256240
NOG04348	1195156	1252942
NOG04349	1262990	1192305
NOG04350	1192567	1257863
NOG04351	1253220	1199248
NOG04352	1194601	1251820
NOG04353	1197541	1253492
NOG04354	1192175	1258909
NOG04355	1254412	1200689
NOG04356	1197356	1256537
NOG04357	1252267	1199483
NOG04358	1191790	1264601	1264016
NOG04359	1191262	1258612
NOG04360	1255180	1199748
NOG04361	1191686	1265384
NOG04362	1262397	1198882
NOG04363	1257000	1196923
NOG04364	1256363	1199941
NOG04365	1261205	1193829
NOG04366	1252297	1191325
NOG04367	1255818	1191466
NOG04368	1190214	1261811
NOG04369	1199443	1252806
NOG04370	1256444	1198123	1262429
NOG04371	1195660	1264628
NOG04372	1264275	1194083
NOG04373	1200820	1265185
NOG04374	1198903	1256374
NOG04375	1189828	1264580
NOG04376	1260207	1199513
NOG04377	1255025	1194772
NOG04378	1190723	1260922
NOG04379	1259862	1194403
NOG04380	1196044	1265168
NOG04381	1264146	1200001
NOG04382	1253584	1192202
NOG04383	1194523	1255802
NOG04384	1195433	1254680
NOG04385	1197390	1256212
NOG04386	1260505	1197282	1201268
NOG04387	1191236	1262124
NOG04388	1254889	1194920
NOG04389	1196211	1260306
NOG04390	1192052	1265446
NOG04391	1198524	1256354
NOG04392	1258071	1193930
NOG04393	1262859	1193400
NOG04394	1190883	1258641
NOG04395	1264821	1196828
NOG04396	1252136	1190840	1191522
NOG04397	1193295	1265467
NOG04398	1199931	1201446	1253950
NOG04399	1189959	1253624
NOG04400	1256581	1198428
NOG04401	1252709	1196510
NOG04402	1189815	1262088
NOG04403	1198920	1259529
NOG04404	1199767	1252103
NOG04405	1254728	1200304
NOG04406	1191920	1190644	1265521
NOG04407	1264577	1198238
NOG04408	1190389	1251678
NOG04409	1262644	1195119
NOG04410	1262217	1196820
NOG04411	1194526	1255929
NOG04412	1257748	1198934
NOG04413	1197143	1259883
NOG04414	1190135	1255112
NOG04415	1259322	1193284
NOG04416	1257237	1190407
NOG04417	1255369	1196956
NOG04418	1191976	1258201
NOG04419	1196120	1252939
NOG04420	1196686	1260784
NOG04421	1195005	1254784
NOG04422	1264559	1200225	1263679
NOG04423	1199488	1252421
NOG04424	1190621	1253340
NOG04425	1190286	1255148
NOG04426	1193416	1255029
NOG04427	1192930	1263615
NOG04428	1198574	1263763
NOG04429	1193021	1259236
NOG04430	1197131	1260606
NOG04431	1196733	1260654
NOG04432	1190289	1256220
NOG04433	1198453	1262372
NOG04434	1193111	1262971	1193110	1201561
NOG04435	1190573	1264387
NOG04436	1255848	1199117
NOG04437	1257891	1193563
NOG04438	1192641	1254438
NOG04439	1197794	1197793	1265481	1197795
NOG04440	1252684	1194300
NOG04441	1258168	1200204
NOG04442	1255680	1201189
NOG04443	1196631	1262210
NOG04444	1252609	1194572
NOG04445	1193997	1265487
NOG04446	1193736	1253283
NOG04447	1193880	1257455
