NOG04000	6324932	13666
NOG04001	6325630	15660
NOG04002	6326266	14873
NOG04003	6326318	15752
NOG04004	14308	6325061
NOG04005	6326114	13279
NOG04006	6322532	13938
NOG04007	6323681	14292
NOG04008	14686	6324031
NOG04009	6325600	15135
NOG04010	15172	6326513
NOG04011	14392	6322199
NOG04012	6322643	14820
NOG04013	14480	6323974
NOG04014	14077	6324104
NOG04015	15666	6327360
NOG04016	6326443	12899
NOG04017	6325660	14736
NOG04018	6327211	13766
NOG04019	15874	6322940
NOG04020	6326112	15465
NOG04021	6323631	13651
NOG04022	14467	6324264
NOG04023	6323706	14465
NOG04024	15388	6327737
NOG04025	13253	6322673
NOG04026	6323984	14363
NOG04027	14208	6327140
NOG04028	13049	6326606
NOG04029	14529	6325907
NOG04030	13470	6324482
NOG04031	6327186	13104
NOG04032	15770	6328067
NOG04033	14850	6326339
NOG04034	13884	6326940
NOG04035	15895	6325324
NOG04036	6324809	13630
NOG04037	16006	6327487
NOG04038	6328080	13366
NOG04039	6327079	15444
NOG04040	14913	6327504
NOG04041	6326302	14656
NOG04042	6328072	13489
NOG04043	6327156	15972
NOG04044	6324928	13329
NOG04045	6323087	15984
NOG04046	15705	6327853
NOG04047	13852	6324613
NOG04048	13506	6324263
NOG04049	6322470	14180
NOG04050	6321847	15448
NOG04051	15355	6323641
NOG04052	6325725	15680
NOG04053	15521	6325816
NOG04054	6324130	14603
NOG04055	6321819	14640
NOG04056	6326766	13141
NOG04057	6323115	15950
NOG04058	6327041	14215
NOG04059	6323980	13373
NOG04060	15685	6324862
NOG04061	13940	6322656
NOG04062	15367	6322499
NOG04063	14882	6325655
NOG04064	6322256	15733
NOG04065	13040	6324174
NOG04066	6327245	13788
NOG04067	6322032	14690
NOG04068	6323895	15284
NOG04069	6324948	13233
NOG04070	13148	6323913
NOG04071	14600	6326093
NOG04072	6326648	13394
NOG04073	13589	6323311
NOG04074	6324344	15378
NOG04075	14505	6322452
NOG04076	6326393	13063
NOG04077	6327183	14583
NOG04078	14458	6324106
NOG04079	6322136	14567
NOG04080	6327200	15741
NOG04081	13825	6327208
NOG04082	6326300	14506
NOG04083	6323544	13145
NOG04084	6323074	15751
NOG04085	15474	6326839
NOG04086	15077	6326604
NOG04087	6322842	14150
NOG04088	6327259	15654
NOG04089	15681	6325726
NOG04090	6326148	13392
NOG04091	13364	6327126
NOG04092	6324858	13684
NOG04093	6322128	15723
NOG04094	13430	6326612
NOG04095	6322260	15269
NOG04096	14859	6325686
NOG04097	13227	6323233
NOG04098	6327901	13512
NOG04099	13603	6327069
NOG04100	15634	6326434
NOG04101	15728	6322461
NOG04102	13162	6326438
NOG04103	12983	6326653
NOG04104	13441	6323943
NOG04105	6326179	13729
NOG04106	13356	6323961
NOG04107	13787	6323262
NOG04108	14971	6325554
NOG04109	14452	6322639
NOG04110	13772	6323152
NOG04111	6326641	14001
NOG04112	6327935	15744
NOG04113	6322373	15810
NOG04114	6323304	14225
NOG04115	6323643	14116
NOG04116	13524	6326411
NOG04117	14226	6327414
NOG04118	6324296	15727
NOG04119	13311	6324247
NOG04120	6323369	13636
NOG04121	6327154	12935
NOG04122	6326517	14709
NOG04123	6327452	14675
NOG04124	14417	6322359
NOG04125	6323352	14758
NOG04126	15759	6328083
NOG04127	15318	6327084
NOG04128	15703	6324397
NOG04129	13024	6327990
NOG04130	6324418	15044
NOG04131	14377	6326245
NOG04132	6327225	15736
NOG04133	6323335	12932
NOG04134	6327676	14533
NOG04135	15164	6326627
NOG04136	6328021	13755
NOG04137	15565	6324802
NOG04138	13781	6327778
NOG04139	6323298	12952
NOG04140	6326572	13716
NOG04141	14437	6324250
NOG04142	6326525	12986
NOG04143	15230	6323653
NOG04144	6325799	16017
NOG04145	13139	6322485
NOG04146	15411	6326251
NOG04147	15294	6326409
NOG04148	6322434	15014
NOG04149	15857	6328081
NOG04150	6325302	15954
NOG04151	6323020	13559
NOG04152	6325695	13401
NOG04153	15969	6322015
NOG04154	13319	6326714
NOG04155	14811	6322487
NOG04156	15466	6323939
NOG04157	6324354	15719
NOG04158	13971	6321935
NOG04159	6325588	14534
NOG04160	15902	6327716
NOG04161	6325745	12910
NOG04162	6324943	13545
NOG04163	6327875	14743
NOG04164	6323953	15327
NOG04165	6326100	15260
NOG04166	14613	6325461
NOG04167	14847	6327534
NOG04168	15505	6325979
NOG04169	6321999	14286
NOG04170	14903	6322958
NOG04171	15141	6322675
NOG04172	6322411	13116
NOG04173	15827	6327405
NOG04174	13785	6324357
NOG04175	6324275	15397
NOG04176	6324817	14264
NOG04177	6326844	14916
NOG04178	14762	6324824
NOG04179	15790	6323075
NOG04180	6323940	15812
NOG04181	6327461	14966
NOG04182	14492	6321897
NOG04183	6326132	12938
NOG04184	6325306	15242
NOG04185	6326374	13579
NOG04186	6327123	15103
NOG04187	6326636	15253
NOG04188	15032	6322944
NOG04189	15772	6327458
NOG04190	13571	6323704
NOG04191	15633	6323110
NOG04192	13507	6324262
NOG04193	6322529	14066
NOG04194	15168	6324148
NOG04195	13946	6324163
NOG04196	6326880	15974
NOG04197	6327453	14282
NOG04198	15695	6323816
NOG04199	6322074	14677
NOG04200	6324869	14838
NOG04201	6327120	14861
NOG04202	6323051	15687
NOG04203	14016	6322339
NOG04204	6327540	13609
NOG04205	15710	6326040
NOG04206	13727	6322424
NOG04207	13482	6323252
NOG04208	6324246	13976
NOG04209	15997	6326063
NOG04210	13398	6323083
NOG04211	6322353	12929
NOG04212	13216	6327715
NOG04213	6327139	15129
NOG04214	6322469	15543
NOG04215	15663	6325629
NOG04216	14276	6323862
NOG04217	6324474	13754
NOG04218	6326461	15473
NOG04219	13283	6325737
NOG04220	6323260	13584
NOG04221	6323844	13943
NOG04222	6327265	13643
NOG04223	6323238	14909
NOG04224	15120	6325112
NOG04225	13567	6324110
NOG04226	6324621	14885
NOG04227	14097	6323978
NOG04228	14359	6325176
NOG04229	14034	6323521
NOG04230	13076	6327228
NOG04231	6323422	16003
NOG04232	6326000	15506
NOG04233	6326819	13707
NOG04234	6321835	15105
NOG04235	6322785	15814
NOG04236	15157	6326312
NOG04237	13522	6326628
NOG04238	13877	6326320
NOG04239	15853	6324939
NOG04240	6322993	14562
NOG04241	13326	6322405
NOG04242	14704	6324128
NOG04243	14128	6327829
NOG04244	6326846	15070
NOG04245	13304	6325159
NOG04246	13870	6323346
NOG04247	14541	6327271
NOG04248	6328015	14315
NOG04249	15306	6322415
NOG04250	6323650	15227
NOG04251	6323180	15470
NOG04252	14142	6326388
NOG04253	14977	6325428
NOG04254	6324180	13460
NOG04255	6328124	6327900	14146
NOG04256	13838	6322200
NOG04257	15332	6325184
NOG04258	6324387	14435
NOG04259	15460	6323864
NOG04260	15217	6325027
NOG04261	6323656	15337
NOG04262	6323118	16019
NOG04263	6327269	15320
NOG04264	6322025	15206
NOG04265	13738	6327596
NOG04266	13496	6327633
NOG04267	6326875	15688
NOG04268	14306	6325380
NOG04269	6327175	15054
NOG04270	13090	6324016
NOG04271	6324005	13044	6324541
NOG04272	12862	6323143
NOG04273	6323651	15228
NOG04274	14444	6325213
NOG04275	6322414	12925
NOG04276	6326874	13258
NOG04277	6325476	13698
NOG04278	6325485	15407
NOG04279	6326182	14802
NOG04280	14294	6323762
NOG04281	6324331	15834
NOG04282	6326213	14289
NOG04283	13634	6324256
NOG04284	6323104	13944
NOG04285	14415	6325562
NOG04286	15957	6322530
NOG04287	6324328	14056
NOG04288	14281	6325550
NOG04289	6327904	13320
NOG04290	6324300	15928
NOG04291	13066	6327917
NOG04292	6323321	15073
NOG04293	14858	6322775
NOG04294	13659	6322436
NOG04295	15449	6324958
NOG04296	14843	6324152
NOG04297	6327608	15094
NOG04298	6327027	14718
NOG04299	6325005	15722
NOG04300	6323581	16009
NOG04301	6322826	15559
NOG04302	14548	6323288
NOG04303	14612	6323554
NOG04304	6322115	14499
NOG04305	13658	6326042
NOG04306	14309	6324314
NOG04307	15892	6323440
NOG04308	6323509	13967
NOG04309	6324209	15305
NOG04310	14926	6322468
NOG04311	13299	6327505
NOG04312	15900	6322622
NOG04313	15807	6322051
NOG04314	13587	6325602
NOG04315	6326821	14158
NOG04316	14689	6322157
NOG04317	6323632	13061	6322036
NOG04318	6324727	14657
NOG04319	15930	6322154
NOG04320	14355	6327130
NOG04321	6323639	14212
NOG04322	15345	6323559
NOG04323	6321987	15208
NOG04324	15325	6326853
NOG04325	15971	6326078
NOG04326	13588	6323312
NOG04327	15255	6324479
NOG04328	13273	6322005
NOG04329	14133	6322277
NOG04330	6323705	13570
NOG04331	13708	6326818
NOG04332	6326771	15824
NOG04333	6326310	14254
NOG04334	15002	6327201
NOG04335	13125	6323630
NOG04336	6323761	13546
NOG04337	13423	6322638
NOG04338	6325683	15072
NOG04339	6327202	15049
NOG04340	15645	6322641
NOG04341	13789	6324953
NOG04342	14549	6324237
NOG04343	6326155	15546
NOG04344	13003	6324520
NOG04345	6323342	14361
NOG04346	6327178	14425	6322739
NOG04347	6321907	14364
NOG04348	6323670	14673
NOG04349	14186	6325542
NOG04350	15845	6325841
NOG04351	6326849	15391
NOG04352	6324874	14062
NOG04353	6324612	13959
NOG04354	6325599	13109
NOG04355	6325728	14888
NOG04356	6326893	13503
NOG04357	6323763	14293
NOG04358	13268	6327600
NOG04359	14160	6327335
NOG04360	14890	6325818
NOG04361	6325679	6327463	15313	6327821	6324222
NOG04362	6326246	13422
NOG04363	6324455	13776
NOG04364	6327527	15507
NOG04365	14204	6327795
NOG04366	6325815	15184
NOG04367	6327979	15041
NOG04368	6323501	14761
NOG04369	13624	6327555
NOG04370	14720	6325426
NOG04371	6327313	15111
NOG04372	13899	6327909
NOG04373	14045	6324499
NOG04374	13236	6327050
NOG04375	15059	6325877
NOG04376	15514	6322369
NOG04377	14474	6326186
NOG04378	6323438	15891
NOG04379	13892	6325205
NOG04380	13866	6327351
NOG04381	6322013	15454
NOG04382	6326376	15309
NOG04383	6325731	16016
NOG04384	14711	6326570
NOG04385	15121	6325811
NOG04386	6327080	14979
NOG04387	14047	6323182
NOG04388	6327128	15884
NOG04389	6321924	14374
NOG04390	15319	6325665
NOG04391	6322206	15538
NOG04392	13121	6327086
NOG04393	15792	6327476
NOG04394	15214	6326321
NOG04395	6323752	13426
NOG04396	15211	6327656
NOG04397	16004	6324931
NOG04398	15007	6322380
NOG04399	14386	6324629
NOG04400	15873	6323090
NOG04401	6323678	13105
NOG04402	13428	6323138
NOG04403	6327897	15030
NOG04404	6323898	13991
NOG04405	6321989	15060
NOG04406	6326433	14940
NOG04407	6322588	14836
NOG04408	6325948	15198
NOG04409	13111	6328068
NOG04410	15261	6326099
NOG04411	6324424	15068
NOG04412	14327	6323823
NOG04413	14151	6322841
NOG04414	6323892	13388
NOG04415	14766	6324982
NOG04416	6324218	12948
NOG04417	6322751	13771
NOG04418	6326959	14897
NOG04419	15095	6323744
NOG04420	13305	6323021
NOG04421	14902	6324305
NOG04422	6327180	15252
NOG04423	6322156	15128
NOG04424	6322522	14071
NOG04425	15086	6328039
NOG04426	6327574	15408
NOG04427	6325682	13147
NOG04428	14559	6327752
NOG04429	6327846	13728	6326984
NOG04430	15366	6327912
NOG04431	14547	6323286
NOG04432	13039	6325662
NOG04433	6326863	13844
NOG04434	6324559	13119
NOG04435	14366	6322075
NOG04436	15987	6322024
NOG04437	6322085	14029	6322086
NOG04438	6324266	13953
NOG04439	6322093	13654
NOG04440	6322547	14745
NOG04441	15657	6321912
NOG04442	6323737	13906
NOG04443	6324566	15716
NOG04444	14096	6327456
NOG04445	6322586	13417
